47	0.627304406356457	1.314814744487484	2.0066667739999082
37	0.6183729880235103	1.2644818306497827	2.068603272484748
31	0.46084541077670954	0.8560481577991478	0.6774301567954427
42	0.649385588545405	1.1597597366642385	1.0389794073530008
41	0.7540315821124997	1.297624680418067	4.8717146979982475
32	0.512048533436514	0.9001371052581817	1.1156892959312517
39	0.6400337736634262	1.2151881718100646	1.3145103801245663
42	0.6416044172832279	1.3901347746806485	1.7069268307745926
31	0.4888640960410451	0.8235626350562539	0.638208727070105
33	0.6638297702213768	1.182913263413039	0.7307662060016916
19	0.4984842938482024	0.6104085746797194	0.23234243629193507
45	0.7873885394807706	1.0017807192376091	0.4313837160719904
23	0.6609294031857764	0.5533388074406463	0.23228472484567675
33	0.6691925400313391	0.5929346938942079	0.17087219207729165
27	0.601274465567989	0.46513303616019486	0.12914686436636733
28	0.5192570695723221	0.4235833086672106	0.23972310973217528
25	0.6772927926994935	0.4736408597226546	0.19981275326060202
30	0.6639529794725342	0.4304582385967175	0.19205911341988177
41	0.7569612177980206	0.3278116257634105	0.29176146872008946
26	0.6356288268505603	0.2769748398747582	0.0581170914231885
50	0.8133448820252369	0.6775237571913749	0.4753913204634573
19	0.39908135652416676	0.5791269995664295	0.16652982358090876
43	0.5589098500772852	0.5943332495557707	0.26433627776954605
54	0.7848489459375882	0.699636649650832	0.3275675922207632
38	0.6773681502273023	0.5833721614295715	0.32673321338710243
33	0.3732442004108887	0.6545819159258496	0.5450185226372415
42	0.5748681307330388	0.52196311427369	0.24425599012754629
38	0.6669671990530432	0.4337880303776872	0.09365923080051504
36	0.6866936113851062	0.5154480341718428	0.21082710230167548
63	0.7574008410430673	0.3252282342466984	0.22259965892296385
53	0.7912865081753914	0.40248571559435353	0.08660386645065524
40	0.6600346247370033	0.5476417889993173	0.29279775906597
25	0.556688258212902	0.49130883783102036	0.4248171830752534
35	0.7446989660903749	0.38435058332979677	0.0877449046630838
37	0.5314105224482507	0.610776699676707	0.5928322991611449
67	0.8311514274427476	0.5368205640159214	0.1974308597285809
40	0.7581618944382391	1.4975395986810327	2.798537661457618
38	0.724995366594301	1.26971112387745	1.0248121800077925
43	0.7020431414023661	1.0907110646367073	1.2047023076769554
24	0.5700768477119137	0.99115025686721	1.6570427284677105
40	0.7087044402992164	1.1654867268633098	1.2176763298309368
